state,FIPS,abrv,county
Iowa,19,IA,Davis
Iowa,19,IA,Decatur
Iowa,19,IA,Delaware
Iowa,19,IA,Des Moines
Iowa,19,IA,Dickinson
Iowa,19,IA,Dubuque
Iowa,19,IA,Emmet
Iowa,19,IA,Fayette
Iowa,19,IA,Floyd
Iowa,19,IA,Franklin
Iowa,19,IA,Fremont
Iowa,19,IA,Greene
Iowa,19,IA,Grundy
Iowa,19,IA,Guthrie
Iowa,19,IA,Hamilton
Iowa,19,IA,Hancock
Iowa,19,IA,Hardin
Iowa,19,IA,Harrison
Iowa,19,IA,Henry
Iowa,19,IA,Howard
Iowa,19,IA,Humboldt
Iowa,19,IA,Ida
Iowa,19,IA,Iowa
Iowa,19,IA,Jackson
Iowa,19,IA,Jasper
Iowa,19,IA,Jefferson
Iowa,19,IA,Johnson
Iowa,19,IA,Jones
Iowa,19,IA,Keokuk
Iowa,19,IA,Kossuth
Iowa,19,IA,Lee
Iowa,19,IA,Linn
Iowa,19,IA,Louisa
Iowa,19,IA,Lucas
Iowa,19,IA,Lyon
Iowa,19,IA,Madison
Iowa,19,IA,Mahaska
Iowa,19,IA,Marion
Iowa,19,IA,Marshall
Iowa,19,IA,Mills
Iowa,19,IA,Mitchell
Iowa,19,IA,Monona
Iowa,19,IA,Monroe
Iowa,19,IA,Montgomery
Iowa,19,IA,Muscatine
Iowa,19,IA,O'Brien
Iowa,19,IA,Osceola
Iowa,19,IA,Page
Iowa,19,IA,Palo Alto
Iowa,19,IA,Plymouth
Iowa,19,IA,Pocahontas
Iowa,19,IA,Polk
Iowa,19,IA,Pottawattamie
Iowa,19,IA,Poweshiek
Iowa,19,IA,Ringgold
Iowa,19,IA,Sac
Iowa,19,IA,Scott
Iowa,19,IA,Shelby
Iowa,19,IA,Sioux
Iowa,19,IA,Story
Iowa,19,IA,Tama
Iowa,19,IA,Taylor
Iowa,19,IA,Union
Iowa,19,IA,Van Buren
Iowa,19,IA,Wapello
Iowa,19,IA,Warren
Iowa,19,IA,Washington
Iowa,19,IA,Wayne
Iowa,19,IA,Webster
Iowa,19,IA,Winnebago
Iowa,19,IA,Winneshiek
Iowa,19,IA,Woodbury
Iowa,19,IA,Worth
Iowa,19,IA,Wright
Kansas,20,KS,Allen
Kansas,20,KS,Anderson
Kansas,20,KS,Atchison
Kansas,20,KS,Barber
Kansas,20,KS,Barton
Kansas,20,KS,Bourbon
Kansas,20,KS,Brown
Kansas,20,KS,Butler
Kansas,20,KS,Chase
Kansas,20,KS,Chautauqua
Kansas,20,KS,Cherokee
Kansas,20,KS,Cheyenne
Kansas,20,KS,Clark
Kansas,20,KS,Clay
Kansas,20,KS,Cloud
Kansas,20,KS,Coffey
Kansas,20,KS,Comanche
Kansas,20,KS,Cowley
Kansas,20,KS,Crawford
Kansas,20,KS,Decatur
Kansas,20,KS,Dickinson
Kansas,20,KS,Doniphan
Kansas,20,KS,Douglas
Kansas,20,KS,Edwards
Kansas,20,KS,Elk
Kansas,20,KS,Ellis
Kansas,20,KS,Ellsworth
Kansas,20,KS,Finney
Kansas,20,KS,Ford
Kansas,20,KS,Franklin
Kansas,20,KS,Geary
Kansas,20,KS,Gove
Kansas,20,KS,Graham
Kansas,20,KS,Grant
Kansas,20,KS,Gray
Kansas,20,KS,Greeley
Kansas,20,KS,Greenwood
Kansas,20,KS,Hamilton
Kansas,20,KS,Harper
Kansas,20,KS,Harvey
Kansas,20,KS,Haskell
Kansas,20,KS,Hodgeman
Kansas,20,KS,Jackson
Kansas,20,KS,Jefferson
Kansas,20,KS,Jewell
Kansas,20,KS,Johnson
Kansas,20,KS,Kearny
Kansas,20,KS,Kingman
Kansas,20,KS,Kiowa
Kansas,20,KS,Labette
Kansas,20,KS,Lane
Kansas,20,KS,Leavenworth
Kansas,20,KS,Lincoln
Kansas,20,KS,Linn
Kansas,20,KS,Logan
Kansas,20,KS,Lyon
Kansas,20,KS,Marion
Kansas,20,KS,Marshall
Kansas,20,KS,McPherson
Kansas,20,KS,Meade
Kansas,20,KS,Miami
Kansas,20,KS,Mitchell
Kansas,20,KS,Montgomery
Kansas,20,KS,Morris
Kansas,20,KS,Morton
Kansas,20,KS,Nemaha
Kansas,20,KS,Neosho
Kansas,20,KS,Ness
Kansas,20,KS,Norton
Kansas,20,KS,Osage
Kansas,20,KS,Osborne
Kansas,20,KS,Ottawa
Kansas,20,KS,Pawnee
Kansas,20,KS,Phillips
Kansas,20,KS,Pottawatomie
Kansas,20,KS,Pratt
Kansas,20,KS,Rawlins
Kansas,20,KS,Reno
Kansas,20,KS,Republic
Kansas,20,KS,Rice
Kansas,20,KS,Riley
Kansas,20,KS,Rooks
Kansas,20,KS,Rush
Kansas,20,KS,Russell
Kansas,20,KS,Saline
Kansas,20,KS,Scott
Kansas,20,KS,Sedgwick
Kansas,20,KS,Seward
Kansas,20,KS,Shawnee
Kansas,20,KS,Sheridan
Kansas,20,KS,Sherman
Kansas,20,KS,Smith
Kansas,20,KS,Stafford
Kansas,20,KS,Stanton
Kansas,20,KS,Stevens
Kansas,20,KS,Sumner
Kansas,20,KS,Thomas
Kansas,20,KS,Trego
Kansas,20,KS,Wabaunsee
Kansas,20,KS,Wallace
Kansas,20,KS,Washington
Kansas,20,KS,Wichita
Kansas,20,KS,Wilson
Kansas,20,KS,Woodson
Kansas,20,KS,Wyandotte
Kentucky,21,KY,Adair
Kentucky,21,KY,Allen
Kentucky,21,KY,Anderson
Kentucky,21,KY,Ballard
Kentucky,21,KY,Barren
Kentucky,21,KY,Bath
Kentucky,21,KY,Bell
Kentucky,21,KY,Boone
Kentucky,21,KY,Bourbon
Kentucky,21,KY,Boyd
Kentucky,21,KY,Boyle
Kentucky,21,KY,Bracken
Kentucky,21,KY,Breathitt
Kentucky,21,KY,Breckinridge
Kentucky,21,KY,Bullitt
Kentucky,21,KY,Butler
Kentucky,21,KY,Caldwell
Kentucky,21,KY,Calloway
Kentucky,21,KY,Campbell
Kentucky,21,KY,Carlisle
Kentucky,21,KY,Carroll
Kentucky,21,KY,Carter
Kentucky,21,KY,Casey
Kentucky,21,KY,Christian
Kentucky,21,KY,Clark
Kentucky,21,KY,Clay
Kentucky,21,KY,Clinton
Kentucky,21,KY,Crittenden
Kentucky,21,KY,Cumberland
Kentucky,21,KY,Daviess
Kentucky,21,KY,Edmonson
Kentucky,21,KY,Elliott
Kentucky,21,KY,Estill
Kentucky,21,KY,Fayette
Kentucky,21,KY,Fleming
Kentucky,21,KY,Floyd
Kentucky,21,KY,Franklin
Kentucky,21,KY,Fulton
Kentucky,21,KY,Gallatin
Kentucky,21,KY,Garrard
Kentucky,21,KY,Grant
Kentucky,21,KY,Graves
Kentucky,21,KY,Grayson
Kentucky,21,KY,Green
Kentucky,21,KY,Greenup
Kentucky,21,KY,Hancock
Kentucky,21,KY,Hardin
Kentucky,21,KY,Harlan
Kentucky,21,KY,Harrison
Kentucky,21,KY,Hart
Kentucky,21,KY,Henderson
Kentucky,21,KY,Henry
Kentucky,21,KY,Hickman
Kentucky,21,KY,Hopkins
Kentucky,21,KY,Jackson
Kentucky,21,KY,Jefferson
Kentucky,21,KY,Jessamine
Kentucky,21,KY,Johnson
Kentucky,21,KY,Kenton
Kentucky,21,KY,Knott
Kentucky,21,KY,Knox
Kentucky,21,KY,Larue
Kentucky,21,KY,Laurel
Kentucky,21,KY,Lawrence
Kentucky,21,KY,Lee
Kentucky,21,KY,Leslie
Kentucky,21,KY,Letcher
Kentucky,21,KY,Lewis
Kentucky,21,KY,Lincoln
Kentucky,21,KY,Livingston
Kentucky,21,KY,Logan
Kentucky,21,KY,Lyon
Kentucky,21,KY,Madison
Kentucky,21,KY,Magoffin
Kentucky,21,KY,Marion
Kentucky,21,KY,Marshall
Kentucky,21,KY,Martin
Kentucky,21,KY,Mason
Kentucky,21,KY,McCracken
Kentucky,21,KY,McCreary
Kentucky,21,KY,McLean
Kentucky,21,KY,Meade
Kentucky,21,KY,Menifee
Kentucky,21,KY,Mercer
Kentucky,21,KY,Metcalfe
Kentucky,21,KY,Monroe
Kentucky,21,KY,Montgomery
Kentucky,21,KY,Morgan
Kentucky,21,KY,Muhlenberg
Kentucky,21,KY,Nelson
Kentucky,21,KY,Nicholas
Kentucky,21,KY,Ohio
Kentucky,21,KY,Oldham
Kentucky,21,KY,Owen
Kentucky,21,KY,Owsley
Kentucky,21,KY,Pendleton
Kentucky,21,KY,Perry
Kentucky,21,KY,Pike
Kentucky,21,KY,Powell
Kentucky,21,KY,Pulaski
Kentucky,21,KY,Robertson
Kentucky,21,KY,Rockcastle
Kentucky,21,KY,Rowan
Kentucky,21,KY,Russell
Kentucky,21,KY,Scott
Kentucky,21,KY,Shelby
Kentucky,21,KY,Simpson
Kentucky,21,KY,Spencer
Kentucky,21,KY,Taylor
Kentucky,21,KY,Todd
Kentucky,21,KY,Trigg
Kentucky,21,KY,Trimble
Kentucky,21,KY,Union
Kentucky,21,KY,Warren
Kentucky,21,KY,Washington
Kentucky,21,KY,Wayne
Kentucky,21,KY,Webster
Kentucky,21,KY,Whitley
Kentucky,21,KY,Wolfe
Kentucky,21,KY,Woodford
Louisiana,22,LA,Acadia
Louisiana,22,LA,Allen
Louisiana,22,LA,Ascension
Louisiana,22,LA,Assumption
Louisiana,22,LA,Avoyelles
Louisiana,22,LA,Beauregard
Louisiana,22,LA,Bienville
Louisiana,22,LA,Bossier
Louisiana,22,LA,Caddo
Louisiana,22,LA,Calcasieu
Louisiana,22,LA,Caldwell
Louisiana,22,LA,Cameron
Louisiana,22,LA,Catahoula
Louisiana,22,LA,Claiborne
Louisiana,22,LA,Concordia
Louisiana,22,LA,De Soto
Louisiana,22,LA,East Baton Rouge
Louisiana,22,LA,East Carroll
Louisiana,22,LA,East Feliciana
Louisiana,22,LA,Evangeline
Louisiana,22,LA,Franklin
Louisiana,22,LA,Grant
Louisiana,22,LA,Iberia
Louisiana,22,LA,Iberville
Louisiana,22,LA,Jackson
Louisiana,22,LA,Jefferson
Louisiana,22,LA,Jefferson Davis
Louisiana,22,LA,La Salle
Louisiana,22,LA,Lafayette
Louisiana,22,LA,Lafourche
Louisiana,22,LA,Lincoln
Louisiana,22,LA,Livingston
Louisiana,22,LA,Madison
Louisiana,22,LA,Morehouse
Louisiana,22,LA,Natchitoches
Louisiana,22,LA,Orleans
Louisiana,22,LA,Ouachita
Louisiana,22,LA,Plaquemines
Louisiana,22,LA,Pointe Coupee
Louisiana,22,LA,Rapides
Louisiana,22,LA,Red River
Louisiana,22,LA,Richland
Louisiana,22,LA,Sabine
Louisiana,22,LA,St. Bernard
Louisiana,22,LA,St. Charles
Louisiana,22,LA,St. Helena
Louisiana,22,LA,St. James
Louisiana,22,LA,St. John the Baptist
Louisiana,22,LA,St. Landry
Louisiana,22,LA,St. Martin
Louisiana,22,LA,St. Mary
Louisiana,22,LA,St. Tammany
Louisiana,22,LA,Tangipahoa
Louisiana,22,LA,Tensas
Louisiana,22,LA,Terrebonne
Louisiana,22,LA,Union
Louisiana,22,LA,Vermilion
Louisiana,22,LA,Vernon
Louisiana,22,LA,Washington
Louisiana,22,LA,Webster
Louisiana,22,LA,West Baton Rouge
Louisiana,22,LA,West Carroll
Louisiana,22,LA,West Feliciana
Louisiana,22,LA,Winn
Maine,23,ME,Androscoggin
Maine,23,ME,Aroostook
Maine,23,ME,Cumberland
Maine,23,ME,Franklin
Maine,23,ME,Hancock
Maine,23,ME,Kennebec
Maine,23,ME,Knox
Maine,23,ME,Lincoln
Maine,23,ME,Oxford
Maine,23,ME,Penobscot
Maine,23,ME,Piscataquis
Maine,23,ME,Sagadahoc
Maine,23,ME,Somerset
Maine,23,ME,Waldo
Maine,23,ME,Washington
Maine,23,ME,York
Maryland,24,MD,Allegany
Maryland,24,MD,Anne Arundel
Maryland,24,MD,Baltimore
Maryland,24,MD,Baltimore city
Maryland,24,MD,Calvert
Maryland,24,MD,Caroline
Maryland,24,MD,Carroll
Maryland,24,MD,Cecil
Maryland,24,MD,Charles
Maryland,24,MD,Dorchester
Maryland,24,MD,Frederick
Maryland,24,MD,Garrett
Maryland,24,MD,Harford
Maryland,24,MD,Howard
Maryland,24,MD,Kent
Maryland,24,MD,Montgomery
Maryland,24,MD,Prince George's
Maryland,24,MD,Queen Anne's
Maryland,24,MD,Somerset
Maryland,24,MD,St. Mary's
Maryland,24,MD,Talbot
Maryland,24,MD,Washington
Maryland,24,MD,Wicomico
Maryland,24,MD,Worcester
Massachusetts,25,MA,Barnstable
Massachusetts,25,MA,Berkshire
Massachusetts,25,MA,Bristol
Massachusetts,25,MA,Dukes
Massachusetts,25,MA,Essex
Massachusetts,25,MA,Franklin
Massachusetts,25,MA,Hampden
Massachusetts,25,MA,Hampshire
Massachusetts,25,MA,Middlesex
Massachusetts,25,MA,Nantucket
Massachusetts,25,MA,Norfolk
Massachusetts,25,MA,Plymouth
Massachusetts,25,MA,Suffolk
Massachusetts,25,MA,Worcester
Michigan,26,MI,Alcona
Michigan,26,MI,Alger
Michigan,26,MI,Allegan
Michigan,26,MI,Alpena
Michigan,26,MI,Antrim
Michigan,26,MI,Arenac
Michigan,26,MI,Baraga
Michigan,26,MI,Barry
Michigan,26,MI,Bay
Michigan,26,MI,Benzie
Michigan,26,MI,Berrien
Michigan,26,MI,Branch
Michigan,26,MI,Calhoun
Michigan,26,MI,Cass
Michigan,26,MI,Charlevoix
Michigan,26,MI,Cheboygan
Michigan,26,MI,Chippewa
Michigan,26,MI,Clare
Michigan,26,MI,Clinton
Michigan,26,MI,Crawford
Michigan,26,MI,Delta
Michigan,26,MI,Dickinson
Michigan,26,MI,Eaton
Michigan,26,MI,Emmet
Michigan,26,MI,Genesee
Michigan,26,MI,Gladwin
Michigan,26,MI,Gogebic
Michigan,26,MI,Grand Traverse
Michigan,26,MI,Gratiot
Michigan,26,MI,Hillsdale
Michigan,26,MI,Houghton
Michigan,26,MI,Huron
Michigan,26,MI,Ingham
Michigan,26,MI,Ionia
Michigan,26,MI,Iosco
Michigan,26,MI,Iron
Michigan,26,MI,Isabella
Michigan,26,MI,Jackson
Michigan,26,MI,Kalamazoo
Michigan,26,MI,Kalkaska
Michigan,26,MI,Kent
Michigan,26,MI,Keweenaw
Michigan,26,MI,Lake
Michigan,26,MI,Lapeer
Michigan,26,MI,Leelanau
Michigan,26,MI,Lenawee
Michigan,26,MI,Livingston
Michigan,26,MI,Luce
Michigan,26,MI,Mackinac
Michigan,26,MI,Macomb
Michigan,26,MI,Manistee
Michigan,26,MI,Marquette
Michigan,26,MI,Mason
Michigan,26,MI,Mecosta
Michigan,26,MI,Menominee
Michigan,26,MI,Midland
Michigan,26,MI,Missaukee
Michigan,26,MI,Monroe
Michigan,26,MI,Montcalm
Michigan,26,MI,Montmorency
Michigan,26,MI,Muskegon
Michigan,26,MI,Newaygo
Michigan,26,MI,Oakland
Michigan,26,MI,Oceana
Michigan,26,MI,Ogemaw
Michigan,26,MI,Ontonagon
Michigan,26,MI,Osceola
Michigan,26,MI,Oscoda
Michigan,26,MI,Otsego
Michigan,26,MI,Ottawa
Michigan,26,MI,Presque Isle
Michigan,26,MI,Roscommon
Michigan,26,MI,Saginaw
Michigan,26,MI,Sanilac
Michigan,26,MI,Schoolcraft
Michigan,26,MI,Shiawassee
Michigan,26,MI,St. Clair
Michigan,26,MI,St. Joseph
Michigan,26,MI,Tuscola
Michigan,26,MI,Van Buren
Michigan,26,MI,Washtenaw
Michigan,26,MI,Wayne
Michigan,26,MI,Wexford
Minnesota,27,MN,Aitkin
Minnesota,27,MN,Anoka
Minnesota,27,MN,Becker
Minnesota,27,MN,Beltrami
Minnesota,27,MN,Benton
Minnesota,27,MN,Big Stone
Minnesota,27,MN,Blue Earth
Minnesota,27,MN,Brown
Minnesota,27,MN,Carlton
Minnesota,27,MN,Carver
Minnesota,27,MN,Cass
Minnesota,27,MN,Chippewa
Minnesota,27,MN,Chisago
Minnesota,27,MN,Clay
Minnesota,27,MN,Clearwater
Minnesota,27,MN,Cook
Minnesota,27,MN,Cottonwood
Minnesota,27,MN,Crow Wing
Minnesota,27,MN,Dakota
Minnesota,27,MN,Dodge
Minnesota,27,MN,Douglas
Minnesota,27,MN,Faribault
Minnesota,27,MN,Fillmore
Minnesota,27,MN,Freeborn
Minnesota,27,MN,Goodhue
Minnesota,27,MN,Grant
Minnesota,27,MN,Hennepin
Minnesota,27,MN,Houston
Minnesota,27,MN,Hubbard
Minnesota,27,MN,Isanti
Minnesota,27,MN,Itasca
Minnesota,27,MN,Jackson
Minnesota,27,MN,Kanabec
Minnesota,27,MN,Kandiyohi
Minnesota,27,MN,Kittson
Minnesota,27,MN,Koochiching
Minnesota,27,MN,Lac qui Parle
Minnesota,27,MN,Lake
Minnesota,27,MN,Lake of the Woods
Minnesota,27,MN,Le Sueur
Minnesota,27,MN,Lincoln
Minnesota,27,MN,Lyon
Minnesota,27,MN,Mahnomen
Minnesota,27,MN,Marshall
Minnesota,27,MN,Martin
Minnesota,27,MN,McLeod
Minnesota,27,MN,Meeker
Minnesota,27,MN,Mille Lacs
Minnesota,27,MN,Morrison
Minnesota,27,MN,Mower
Minnesota,27,MN,Murray
Minnesota,27,MN,Nicollet
Minnesota,27,MN,Nobles
Minnesota,27,MN,Norman
Minnesota,27,MN,Olmsted
Minnesota,27,MN,Otter Tail
Minnesota,27,MN,Pennington
Minnesota,27,MN,Pine
Minnesota,27,MN,Pipestone
Minnesota,27,MN,Polk
Minnesota,27,MN,Pope
Minnesota,27,MN,Ramsey
Minnesota,27,MN,Red Lake
Minnesota,27,MN,Redwood
Minnesota,27,MN,Renville
Minnesota,27,MN,Rice
Minnesota,27,MN,Rock
Minnesota,27,MN,Roseau
Minnesota,27,MN,Scott
Minnesota,27,MN,Sherburne
Minnesota,27,MN,Sibley
Minnesota,27,MN,St. Louis
Minnesota,27,MN,Stearns
Minnesota,27,MN,Steele
Minnesota,27,MN,Stevens
Minnesota,27,MN,Swift
Minnesota,27,MN,Todd
Minnesota,27,MN,Traverse
Minnesota,27,MN,Wabasha
Minnesota,27,MN,Wadena
Minnesota,27,MN,Waseca
Minnesota,27,MN,Washington
Minnesota,27,MN,Watonwan
Minnesota,27,MN,Wilkin
Minnesota,27,MN,Winona
Minnesota,27,MN,Wright
Minnesota,27,MN,Yellow Medicine
Mississippi,28,MS,Adams
Mississippi,28,MS,Alcorn
Mississippi,28,MS,Amite
Mississippi,28,MS,Attala
Mississippi,28,MS,Benton
Mississippi,28,MS,Bolivar
Mississippi,28,MS,Calhoun
Mississippi,28,MS,Carroll
Mississippi,28,MS,Chickasaw
Mississippi,28,MS,Choctaw
Mississippi,28,MS,Claiborne
Mississippi,28,MS,Clarke
Mississippi,28,MS,Clay
Mississippi,28,MS,Coahoma
Mississippi,28,MS,Copiah
Mississippi,28,MS,Covington
Mississippi,28,MS,DeSoto
Mississippi,28,MS,Forrest
Mississippi,28,MS,Franklin
Mississippi,28,MS,George
Mississippi,28,MS,Greene
Mississippi,28,MS,Grenada
Mississippi,28,MS,Hancock
Mississippi,28,MS,Harrison
Mississippi,28,MS,Hinds
Mississippi,28,MS,Holmes
Mississippi,28,MS,Humphreys
Mississippi,28,MS,Issaquena
Mississippi,28,MS,Itawamba
Mississippi,28,MS,Jackson
Mississippi,28,MS,Jasper
Mississippi,28,MS,Jefferson
Mississippi,28,MS,Jefferson Davis
Mississippi,28,MS,Jones
Mississippi,28,MS,Kemper
Mississippi,28,MS,Lafayette
Mississippi,28,MS,Lamar
Mississippi,28,MS,Lauderdale
Mississippi,28,MS,Lawrence
Mississippi,28,MS,Leake
Mississippi,28,MS,Lee
Mississippi,28,MS,Leflore
Mississippi,28,MS,Lincoln
Mississippi,28,MS,Lowndes
Mississippi,28,MS,Madison
Mississippi,28,MS,Marion
Mississippi,28,MS,Marshall
Mississippi,28,MS,Monroe
Mississippi,28,MS,Montgomery
Mississippi,28,MS,Neshoba
Mississippi,28,MS,Newton
Mississippi,28,MS,Noxubee
Mississippi,28,MS,Oktibbeha
Mississippi,28,MS,Panola
Mississippi,28,MS,Pearl River
Mississippi,28,MS,Perry
Mississippi,28,MS,Pike
Mississippi,28,MS,Pontotoc
Mississippi,28,MS,Prentiss
Mississippi,28,MS,Quitman
Mississippi,28,MS,Rankin
Mississippi,28,MS,Scott
Mississippi,28,MS,Sharkey
Mississippi,28,MS,Simpson
Mississippi,28,MS,Smith
Mississippi,28,MS,Stone
Mississippi,28,MS,Sunflower
Mississippi,28,MS,Tallahatchie
Mississippi,28,MS,Tate
Mississippi,28,MS,Tippah
Mississippi,28,MS,Tishomingo
Mississippi,28,MS,Tunica
Mississippi,28,MS,Union
Mississippi,28,MS,Walthall
Mississippi,28,MS,Warren
Mississippi,28,MS,Washington
Mississippi,28,MS,Wayne
Mississippi,28,MS,Webster
Mississippi,28,MS,Wilkinson
Mississippi,28,MS,Winston
Mississippi,28,MS,Yalobusha
Mississippi,28,MS,Yazoo
Missouri,29,MO,Adair
Missouri,29,MO,Andrew
Missouri,29,MO,Atchison
Missouri,29,MO,Audrain
Missouri,29,MO,Barry
Missouri,29,MO,Barton
Missouri,29,MO,Bates
Missouri,29,MO,Benton
Missouri,29,MO,Bollinger
Missouri,29,MO,Boone
Missouri,29,MO,Buchanan
Missouri,29,MO,Butler
Missouri,29,MO,Caldwell
Missouri,29,MO,Callaway
Missouri,29,MO,Camden
Missouri,29,MO,Cape Girardeau
Missouri,29,MO,Carroll
Missouri,29,MO,Carter
Missouri,29,MO,Cass
Missouri,29,MO,Cedar
Missouri,29,MO,Chariton
Missouri,29,MO,Christian
Missouri,29,MO,Clark
Missouri,29,MO,Clay
Missouri,29,MO,Clinton
Missouri,29,MO,Cole
Missouri,29,MO,Cooper
Missouri,29,MO,Crawford
Missouri,29,MO,Dade
Missouri,29,MO,Dallas
Missouri,29,MO,Daviess
Missouri,29,MO,DeKalb
Missouri,29,MO,Dent
Missouri,29,MO,Douglas
Missouri,29,MO,Dunklin
Missouri,29,MO,Franklin
Missouri,29,MO,Gasconade
Missouri,29,MO,Gentry
Missouri,29,MO,Greene
Missouri,29,MO,Grundy
Missouri,29,MO,Harrison
Missouri,29,MO,Henry
Missouri,29,MO,Hickory
Missouri,29,MO,Holt
Missouri,29,MO,Howard
Missouri,29,MO,Howell
Missouri,29,MO,Iron
Missouri,29,MO,Jackson
Missouri,29,MO,Jasper
Missouri,29,MO,Jefferson
Missouri,29,MO,Johnson
Missouri,29,MO,Knox
Missouri,29,MO,Laclede
Missouri,29,MO,Lafayette
Missouri,29,MO,Lawrence
Missouri,29,MO,Lewis
Missouri,29,MO,Lincoln
Missouri,29,MO,Linn
Missouri,29,MO,Livingston
Missouri,29,MO,Macon
Missouri,29,MO,Madison
Missouri,29,MO,Maries
Missouri,29,MO,Marion
Missouri,29,MO,McDonald
Missouri,29,MO,Mercer
Missouri,29,MO,Miller
Missouri,29,MO,Mississippi
Missouri,29,MO,Moniteau
Missouri,29,MO,Monroe
Missouri,29,MO,Montgomery
Missouri,29,MO,Morgan
Missouri,29,MO,New Madrid
Missouri,29,MO,Newton
Missouri,29,MO,Nodaway
Missouri,29,MO,Oregon
Missouri,29,MO,Osage
Missouri,29,MO,Ozark
Missouri,29,MO,Pemiscot
Missouri,29,MO,Perry
Missouri,29,MO,Pettis
Missouri,29,MO,Phelps
Missouri,29,MO,Pike
Missouri,29,MO,Platte
Missouri,29,MO,Polk
Missouri,29,MO,Pulaski
Missouri,29,MO,Putnam
Missouri,29,MO,Ralls
Missouri,29,MO,Randolph
Missouri,29,MO,Ray
Missouri,29,MO,Reynolds
Missouri,29,MO,Ripley
Missouri,29,MO,Saline
Missouri,29,MO,Schuyler
Missouri,29,MO,Scotland
Missouri,29,MO,Scott
Missouri,29,MO,Shannon
Missouri,29,MO,Shelby
Missouri,29,MO,St. Charles
Missouri,29,MO,St. Clair
Missouri,29,MO,St. Francois
Missouri,29,MO,St. Louis
Missouri,29,MO,St. Louis city
Missouri,29,MO,Ste. Genevieve
Missouri,29,MO,Stoddard
Missouri,29,MO,Stone
Missouri,29,MO,Sullivan
Missouri,29,MO,Taney
Missouri,29,MO,Texas
Missouri,29,MO,Vernon
Missouri,29,MO,Warren
Missouri,29,MO,Washington
Missouri,29,MO,Wayne
Missouri,29,MO,Webster
Missouri,29,MO,Worth
Missouri,29,MO,Wright
Montana,30,MT,Beaverhead
Montana,30,MT,Big Horn
Montana,30,MT,Blaine
Montana,30,MT,Broadwater
Montana,30,MT,Carbon
Montana,30,MT,Carter
